path 1 fam0 9 fam-found 7 # 1CMET2-PWY
   5-FORMYL-THF-CYCLO-LIGASE-RXN hits 10720.33 # 5-FORMYL-THF-CYCLO-LIGASE-RXN
   TRIOSEPISOMERIZATION-RXN hits 92612.25 # TRIOSEPISOMERIZATION-RXN
   F16BDEPHOS-RXN hits 90612.1 # F16BDEPHOS-RXN
   3PGAREARR-RXN hits 6327.45 # 3PGAREARR-RXN
   PHOSGLYPHOS-RXN hits 92714.8 # PHOSGLYPHOS-RXN
   RXN-15513 hits 219429.72 # RXN-15513
   GAPOXNPHOSPHN-RXN hits 93356.41 # GAPOXNPHOSPHN-RXN
   PEPDEPHOS-RXN hits 92828.75 # PEPDEPHOS-RXN
   2PGADEHYDRAT-RXN hits 92836.25 # 2PGADEHYDRAT-RXN
   PEPSYNTH-RXN hits 349.5 # PEPSYNTH-RXN
   PYRUVFORMLY-RXN hits 85256.00000000001 # PYRUVFORMLY-RXN
   ACETALD-DEHYDROG-RXN hits 67.5 # ACETALD-DEHYDROG-RXN
   ALCOHOL-DEHYDROG-RXN hits 174163.22 # ALCOHOL-DEHYDROG-RXN
   ACNEULY-RXN hits 75183.34 # ACNEULY-RXN
   NANK-RXN hits 7210.62 # NANK-RXN
   NANE-RXN hits 81213.83 # NANE-RXN
path 120 fam0 20 fam-found 18 # P461-PWY
   MANNPDEHYDROG-RXN hits 296.55 # MANNPDEHYDROG-RXN
   6PFRUCTPHOS-RXN hits 89073.82 # 6PFRUCTPHOS-RXN
   F16BDEPHOS-RXN hits 90612.1 # F16BDEPHOS-RXN
   RXN-15513 hits 219429.72 # RXN-15513
   F16ALDOLASE-RXN hits 90834.25 # F16ALDOLASE-RXN
   TRIOSEPISOMERIZATION-RXN hits 92612.25 # TRIOSEPISOMERIZATION-RXN
   GAPOXNPHOSPHN-RXN hits 93356.41 # GAPOXNPHOSPHN-RXN
   PHOSGLYPHOS-RXN hits 92714.8 # PHOSGLYPHOS-RXN
   3PGAREARR-RXN hits 6327.45 # 3PGAREARR-RXN
   2PGADEHYDRAT-RXN hits 92836.25 # 2PGADEHYDRAT-RXN
   PEPDEPHOS-RXN hits 92828.75 # PEPDEPHOS-RXN
   PHOSACETYLTRANS-RXN hits 89057.25 # PHOSACETYLTRANS-RXN
   ACETATEKIN-RXN hits 92918.25 # ACETATEKIN-RXN
   PYRUVFORMLY-RXN hits 85256.00000000001 # PYRUVFORMLY-RXN
   ACETALD-DEHYDROG-RXN hits 67.5 # ACETALD-DEHYDROG-RXN
   ALCOHOL-DEHYDROG-RXN hits 174163.22 # ALCOHOL-DEHYDROG-RXN
   L-LACTATE-DEHYDROGENASE-RXN hits 87082.16 # L-LACTATE-DEHYDROGENASE-RXN
   PEPSYNTH-RXN hits 349.5 # PEPSYNTH-RXN
path 121 fam0 7 fam-found 6 # P562-PWY
   MYO-INOSITOL-2-DEHYDROGENASE-RXN hits 1391.57 # MYO-INOSITOL-2-DEHYDROGENASE-RXN
   MYO-INOSOSE-2-DEHYDRATASE-RXN hits 3122.57 # MYO-INOSOSE-2-DEHYDRATASE-RXN
   RXN-14149 hits 979.66 # RXN-14149
   RXN-14150 hits 979.66 # RXN-14150
   5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN hits 2886.66 # 5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN
   4.1.2.29-RXN hits 2478.0 # 4.1.2.29-RXN
path 122 fam0 8 fam-found 2 # P601-PWY
   R541-RXN hits 12.0 # R541-RXN
   R542-RXN hits 4.0 # R542-RXN
path 123 fam0 7 fam-found 3 # P621-PWY
   RXN-14377 hits 41.0 # RXN-14377
   3.5.2.12-RXN hits 6137.5 # 3.5.2.12-RXN
   RXN-3962 hits 41.0 # RXN-3962
path 124 fam0 4 fam-found 4 # PANTO-PWY
   3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN hits 14070.16 # 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
   2-DEHYDROPANTOATE-REDUCT-RXN hits 5841.41 # 2-DEHYDROPANTOATE-REDUCT-RXN
   PANTOATE-BETA-ALANINE-LIG-RXN hits 14207.66 # PANTOATE-BETA-ALANINE-LIG-RXN
   PANTOTHENATE-KIN-RXN hits 94857.91 # PANTOTHENATE-KIN-RXN
path 125 fam0 9 fam-found 8 # PANTOSYN-PWY
   ASPDECARBOX-RXN hits 7693.16 # ASPDECARBOX-RXN
   3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN hits 14070.16 # 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
   2-DEHYDROPANTOATE-REDUCT-RXN hits 5841.41 # 2-DEHYDROPANTOATE-REDUCT-RXN
   PANTOATE-BETA-ALANINE-LIG-RXN hits 14207.66 # PANTOATE-BETA-ALANINE-LIG-RXN
   PANTOTHENATE-KIN-RXN hits 94857.91 # PANTOTHENATE-KIN-RXN
   P-PANTOCYSLIG-RXN hits 2867.4700000000003 # P-PANTOCYSLIG-RXN
   PANTEPADENYLYLTRAN-RXN hits 92711.25 # PANTEPADENYLYLTRAN-RXN
   DEPHOSPHOCOAKIN-RXN hits 92809.25 # DEPHOSPHOCOAKIN-RXN
path 126 fam0 9 fam-found 8 # PENTOSE-P-PWY
   GLU6PDEHYDROG-RXN hits 91768.25 # GLU6PDEHYDROG-RXN
   6PGLUCONOLACT-RXN hits 87875.34000000001 # 6PGLUCONOLACT-RXN
   RXN-9952 hits 90297.75 # RXN-9952
   RIBULP3EPIM-RXN hits 92828.25 # RIBULP3EPIM-RXN
   RIB5PISOM-RXN hits 92576.0 # RIB5PISOM-RXN
   1TRANSKETO-RXN hits 88225.41 # 1TRANSKETO-RXN
   TRANSALDOL-RXN hits 11703.86 # TRANSALDOL-RXN
   2TRANSKETO-RXN hits 88225.41 # 2TRANSKETO-RXN
path 127 fam0 10 fam-found 10 # PEPTIDOGLYCANSYN-PWY
   GLUTRACE-RXN hits 95290.5 # GLUTRACE-RXN
   UDP-NACMURALA-GLU-LIG-RXN hits 92833.25 # UDP-NACMURALA-GLU-LIG-RXN
   UDP-NACMURALGLDAPLIG-RXN hits 18527.03 # UDP-NACMURALGLDAPLIG-RXN
   DALADALALIG-RXN hits 96167.91 # DALADALALIG-RXN
   UDP-NACMURALGLDAPAALIG-RXN hits 92946.25 # UDP-NACMURALGLDAPAALIG-RXN
   UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN hits 169150.13999999998 # UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
   UDPNACETYLMURAMATEDEHYDROG-RXN hits 93159.25 # UDPNACETYLMURAMATEDEHYDROG-RXN
   UDP-NACMUR-ALA-LIG-RXN hits 92856.25 # UDP-NACMUR-ALA-LIG-RXN
   PHOSNACMURPENTATRANS-RXN hits 92836.25 # PHOSNACMURPENTATRANS-RXN
   NACGLCTRANS-RXN hits 95443.91 # NACGLCTRANS-RXN
path 128 fam0 10 fam-found 8 # PHOSLIPSYN-PWY
   GLYC3PDEHYDROGBIOSYN-RXN hits 92621.75 # GLYC3PDEHYDROGBIOSYN-RXN
   RXN-10462 hits 2979.34 # RXN-10462
   1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN hits 1372.67 # 1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
   CDPDIGLYSYN-RXN hits 12346.74 # CDPDIGLYSYN-RXN
   PHOSPHAGLYPSYN-RXN hits 88043.75000000001 # PHOSPHAGLYPSYN-RXN
   PGPPHOSPHA-RXN hits 3177.84 # PGPPHOSPHA-RXN
   PHOSPHASERSYN-RXN hits 1355.67 # PHOSPHASERSYN-RXN
   PHOSPHASERDECARB-RXN hits 51855.92 # PHOSPHASERDECARB-RXN
path 129 fam0 17 fam-found 10 # PHOTOALL-PWY
   RXN-15479 hits 2476.5 # RXN-15479
   1.18.1.2-RXN hits 87240.91 # 1.18.1.2-RXN
   TRIOSEPISOMERIZATION-RXN hits 92612.25 # TRIOSEPISOMERIZATION-RXN
   1TRANSKETO-RXN hits 88225.41 # 1TRANSKETO-RXN
   RIB5PISOM-RXN hits 92576.0 # RIB5PISOM-RXN
   RIBULP3EPIM-RXN hits 92828.25 # RIBULP3EPIM-RXN
   PHOSGLYPHOS-RXN hits 92714.8 # PHOSGLYPHOS-RXN
   F16ALDOLASE-RXN hits 90834.25 # F16ALDOLASE-RXN
   F16BDEPHOS-RXN hits 90612.1 # F16BDEPHOS-RXN
   2TRANSKETO-RXN hits 88225.41 # 2TRANSKETO-RXN
path 130 fam0 7 fam-found 5 # POLYAMINSYN3-PWY
   ORNDECARBOX-RXN hits 587.67 # ORNDECARBOX-RXN
   ARGDECARBOX-RXN hits 28382.870000000003 # ARGDECARBOX-RXN
   AGMATINE-DEIMINASE-RXN hits 28195.47 # AGMATINE-DEIMINASE-RXN
   SAMDECARB-RXN hits 644.1600000000001 # SAMDECARB-RXN
   SPERMIDINESYN-RXN hits 36999.94 # SPERMIDINESYN-RXN
path 131 fam0 7 fam-found 6 # POLYAMSYN-PWY
   LYSDECARBOX-RXN hits 0.5 # LYSDECARBOX-RXN
   ORNDECARBOX-RXN hits 587.67 # ORNDECARBOX-RXN
   ARGDECARBOX-RXN hits 28382.870000000003 # ARGDECARBOX-RXN
   AGMATIN-RXN hits 1.0 # AGMATIN-RXN
   SAMDECARB-RXN hits 644.1600000000001 # SAMDECARB-RXN
   SPERMIDINESYN-RXN hits 36999.94 # SPERMIDINESYN-RXN
path 132 fam0 5 fam-found 4 # POLYISOPRENSYN-PWY
   IPPISOM-RXN hits 77282.55 # IPPISOM-RXN
   FPPSYN-RXN hits 82827.26000000001 # FPPSYN-RXN
   RXN-8999 hits 8810.67 # RXN-8999
   RXN-8992 hits 16678.75 # RXN-8992
path 133 fam0 6 fam-found 6 # PPGPPMET-PWY
   RXN0-6427 hits 3898.5 # RXN0-6427
   GTPPYPHOSKIN-RXN hits 83757.51000000001 # GTPPYPHOSKIN-RXN
   PPPGPPHYDRO-RXN hits 2777.75 # PPPGPPHYDRO-RXN
   PPGPPSYN-RXN hits 3898.5 # PPGPPSYN-RXN
   GDPKIN-RXN hits 34073.380000000005 # GDPKIN-RXN
   GDPPYPHOSKIN-RXN hits 83757.51000000001 # GDPPYPHOSKIN-RXN
path 134 fam0 10 fam-found 7 # PROPFERM-PWY
   PYRUFLAVREDUCT-RXN hits 2254.95 # PYRUFLAVREDUCT-RXN
   PHOSACETYLTRANS-RXN hits 89057.25 # PHOSACETYLTRANS-RXN
   ACETATEKIN-RXN hits 92918.25 # ACETATEKIN-RXN
   RXN-8568 hits 140.5 # RXN-8568
   ALANINE-AMINOTRANSFERASE-RXN hits 75253.56 # ALANINE-AMINOTRANSFERASE-RXN
   DLACTDEHYDROGNAD-RXN hits 1390.0 # DLACTDEHYDROGNAD-RXN
   GLUTAMATE-DEHYDROGENASE-RXN hits 11599.25 # GLUTAMATE-DEHYDROGENASE-RXN
path 135 fam0 4 fam-found 2 # PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
   5.5.1.2-RXN hits 116.0 # 5.5.1.2-RXN
   3-OXOADIPATE-ENOL-LACTONASE-RXN hits 3267.3 # 3-OXOADIPATE-ENOL-LACTONASE-RXN
path 136 fam0 50 fam-found 40 # PRPP-PWY
   CARBPSYN-RXN hits 84824.56999999999 # CARBPSYN-RXN
   ASPCARBTRANS-RXN hits 89043.58000000002 # ASPCARBTRANS-RXN
   DIHYDROOROT-RXN hits 85111.08000000002 # DIHYDROOROT-RXN
   DIHYDROOROTATE-DEHYDROGENASE-RXN hits 11510.91 # DIHYDROOROTATE-DEHYDROGENASE-RXN
   OROTPDECARB-RXN hits 90501.08 # OROTPDECARB-RXN
   RXN-12002 hits 92809.25 # RXN-12002
   UDPKIN-RXN hits 34073.380000000005 # UDPKIN-RXN
   CTPSYN-RXN hits 41108.880000000005 # CTPSYN-RXN
   AMPSYN-RXN hits 92711.25 # AMPSYN-RXN
   ADENYL-KIN-RXN hits 92836.25 # ADENYL-KIN-RXN
   RXN0-747 hits 180711.1 # RXN0-747
   ADPREDUCT-RXN hits 180711.1 # ADPREDUCT-RXN
   DADPKIN-RXN hits 34073.380000000005 # DADPKIN-RXN
   GMP-SYN-GLUT-RXN hits 92723.25 # GMP-SYN-GLUT-RXN
   GUANYL-KIN-RXN hits 92834.2 # GUANYL-KIN-RXN
   GDPKIN-RXN hits 34073.380000000005 # GDPKIN-RXN
   GDPREDUCT-RXN hits 180711.1 # GDPREDUCT-RXN
   RXN0-748 hits 180711.1 # RXN0-748
   DGDPKIN-RXN hits 34073.380000000005 # DGDPKIN-RXN
   SAICARSYN-RXN hits 90410.45 # SAICARSYN-RXN
   AICARSYN-RXN hits 92711.25 # AICARSYN-RXN
   IMPCYCLOHYDROLASE-RXN hits 187.45 # IMPCYCLOHYDROLASE-RXN
   RXN0-742 hits 91375.29 # RXN0-742
   RXN0-743 hits 90392.25 # RXN0-743
   ADENYLOSUCCINATE-SYNTHASE-RXN hits 92727.45 # ADENYLOSUCCINATE-SYNTHASE-RXN
   IMP-DEHYDROG-RXN hits 245967.44 # IMP-DEHYDROG-RXN
   GLYRIBONUCSYN-RXN hits 90401.25 # GLYRIBONUCSYN-RXN
   FGAMSYN-RXN hits 109845.57 # FGAMSYN-RXN
   AIRS-RXN hits 90392.25 # AIRS-RXN
   PRPPSYN-RXN hits 166409.47 # PRPPSYN-RXN
   PPENTOMUT-RXN hits 79191.34000000001 # PPENTOMUT-RXN
   ATPPHOSPHORIBOSYLTRANS-RXN hits 1113.29 # ATPPHOSPHORIBOSYLTRANS-RXN
   HISTPRATPHYD-RXN hits 1131.29 # HISTPRATPHYD-RXN
   HISTCYCLOHYD-RXN hits 1238.54 # HISTCYCLOHYD-RXN
   PRIBFAICARPISOM-RXN hits 10429.29 # PRIBFAICARPISOM-RXN
   IMIDPHOSDEHYD-RXN hits 1132.29 # IMIDPHOSDEHYD-RXN
   HISTAMINOTRANS-RXN hits 5563.79 # HISTAMINOTRANS-RXN
   HISTIDPHOS-RXN hits 7219.66 # HISTIDPHOS-RXN
   OROPRIBTRANS-RXN hits 91053.08 # OROPRIBTRANS-RXN
   PRPPAMIDOTRANS-RXN hits 90394.0 # PRPPAMIDOTRANS-RXN
path 137 fam0 4 fam-found 2 # PWY-101
   RXN-15479 hits 2476.5 # RXN-15479
   1.18.1.2-RXN hits 87240.91 # 1.18.1.2-RXN
path 138 fam0 4 fam-found 4 # PWY-1269
   DARAB5PISOM-RXN hits 6127.42 # DARAB5PISOM-RXN
   KDO-8PSYNTH-RXN hits 10058.92 # KDO-8PSYNTH-RXN
   KDO-8PPHOSPHAT-RXN hits 5883.42 # KDO-8PPHOSPHAT-RXN
   CPM-KDOSYNTH-RXN hits 5650.17 # CPM-KDOSYNTH-RXN
path 143 fam0 13 fam-found 8 # PWY-1622
   GLYOHMETRANS-RXN hits 92431.42 # GLYOHMETRANS-RXN
   HYDROXYPYRUVATE-REDUCTASE-RXN hits 8741.279999999999 # HYDROXYPYRUVATE-REDUCTASE-RXN
   GKI-RXN hits 1053.86 # GKI-RXN
   2PGADEHYDRAT-RXN hits 92836.25 # 2PGADEHYDRAT-RXN
   PEPCARBOX-RXN hits 76010.64 # PEPCARBOX-RXN
   MALATE-DEH-RXN hits 8830.33 # MALATE-DEH-RXN
   MALYL-COA-LYASE-RXN hits 26.5 # MALYL-COA-LYASE-RXN
   RXN-15513 hits 219429.72 # RXN-15513
path 144 fam0 9 fam-found 4 # PWY-181
   GPH-RXN hits 259324.6 # GPH-RXN
   GLYCERATE-DEHYDROGENASE-RXN hits 288.33 # GLYCERATE-DEHYDROGENASE-RXN
   GLY3KIN-RXN hits 73575.88 # GLY3KIN-RXN
   GLYOHMETRANS-RXN hits 92431.42 # GLYOHMETRANS-RXN
path 145 fam0 9 fam-found 8 # PWY-1861
   R12-RXN hits 102.08 # R12-RXN
   6PFRUCTPHOS-RXN hits 89073.82 # 6PFRUCTPHOS-RXN
   F16ALDOLASE-RXN hits 90834.25 # F16ALDOLASE-RXN
   2TRANSKETO-RXN hits 88225.41 # 2TRANSKETO-RXN
   TRANSALDOL-RXN hits 11703.86 # TRANSALDOL-RXN
   1TRANSKETO-RXN hits 88225.41 # 1TRANSKETO-RXN
   RIBULP3EPIM-RXN hits 92828.25 # RIBULP3EPIM-RXN
   RIB5PISOM-RXN hits 92576.0 # RIB5PISOM-RXN
path 146 fam0 15 fam-found 4 # PWY-1882
   RXN-2962 hits 303.67 # RXN-2962
   S-FORMYLGLUTATHIONE-HYDROLASE-RXN hits 487.67 # S-FORMYLGLUTATHIONE-HYDROLASE-RXN
   FORMATETHFLIG-RXN hits 137187.25 # FORMATETHFLIG-RXN
   METHENYLTHFCYCLOHYDRO-RXN hits 49203.12 # METHENYLTHFCYCLOHYDRO-RXN
path 147 fam0 12 fam-found 7 # PWY-2201
   HOMOCYSMETB12-RXN hits 1836.12 # HOMOCYSMETB12-RXN
   FORMATETHFLIG-RXN hits 137187.25 # FORMATETHFLIG-RXN
   METHENYLTHFCYCLOHYDRO-RXN hits 49203.12 # METHENYLTHFCYCLOHYDRO-RXN
   FORMYLTHFDEFORMYL-RXN hits 4495.83 # FORMYLTHFDEFORMYL-RXN
   GLYOHMETRANS-RXN hits 92431.42 # GLYOHMETRANS-RXN
   1.5.1.20-RXN hits 83101.04000000001 # 1.5.1.20-RXN
   5-FORMYL-THF-CYCLO-LIGASE-RXN hits 10720.33 # 5-FORMYL-THF-CYCLO-LIGASE-RXN
path 148 fam0 9 fam-found 7 # PWY-2221
   GLUCOSE-1-DEHYDROGENASE-NADP+-RXN hits 4.5 # GLUCOSE-1-DEHYDROGENASE-NADP+-RXN
   GLUCONOLACT-RXN hits 4.0 # GLUCONOLACT-RXN
   DEOXYGLUCONOKIN-RXN hits 3613.61 # DEOXYGLUCONOKIN-RXN
   RXN-3443 hits 5520.83 # RXN-3443
   3PGAREARR-RXN hits 6327.45 # 3PGAREARR-RXN
   2PGADEHYDRAT-RXN hits 92836.25 # 2PGADEHYDRAT-RXN
   PEPDEPHOS-RXN hits 92828.75 # PEPDEPHOS-RXN
path 150 fam0 9 fam-found 8 # PWY-2941
   ASPARTATEKIN-RXN hits 92483.17 # ASPARTATEKIN-RXN
   ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN hits 92702.25 # ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
   DIHYDRODIPICSYN-RXN hits 91974.25 # DIHYDRODIPICSYN-RXN
   RXN-14014 hits 89206.75000000001 # RXN-14014
   2.3.1.89-RXN hits 77708.31 # 2.3.1.89-RXN
   N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN hits 82026.3 # N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN
   DIAMINOPIMEPIM-RXN hits 11665.11 # DIAMINOPIMEPIM-RXN
   DIAMINOPIMDECARB-RXN hits 87351.25000000001 # DIAMINOPIMDECARB-RXN
path 151 fam0 7 fam-found 6 # PWY-2942
   ASPARTATEKIN-RXN hits 92483.17 # ASPARTATEKIN-RXN
   ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN hits 92702.25 # ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
   DIHYDRODIPICSYN-RXN hits 91974.25 # DIHYDRODIPICSYN-RXN
   RXN-14014 hits 89206.75000000001 # RXN-14014
   DIAMINOPIMELATE-DEHYDROGENASE-RXN hits 4649.86 # DIAMINOPIMELATE-DEHYDROGENASE-RXN
   DIAMINOPIMDECARB-RXN hits 87351.25000000001 # DIAMINOPIMDECARB-RXN
path 152 fam0 13 fam-found 10 # PWY-3001
   ACETOOHBUTSYN-RXN hits 172675.59 # ACETOOHBUTSYN-RXN
   ACETOOHBUTREDUCTOISOM-RXN hits 84541.58 # ACETOOHBUTREDUCTOISOM-RXN
   DIHYDROXYMETVALDEHYDRAT-RXN hits 87339.42000000001 # DIHYDROXYMETVALDEHYDRAT-RXN
   BRANCHED-CHAINAMINOTRANSFERILEU-RXN hits 92666.25 # BRANCHED-CHAINAMINOTRANSFERILEU-RXN
   ASPARTATEKIN-RXN hits 92483.17 # ASPARTATEKIN-RXN
   ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN hits 92702.25 # ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
   HOMOSERDEHYDROG-RXN hits 83847.83000000002 # HOMOSERDEHYDROG-RXN
   HOMOSERKIN-RXN hits 89369.46 # HOMOSERKIN-RXN
   THRESYN-RXN hits 88633.75000000001 # THRESYN-RXN
   ASPAMINOTRANS-RXN hits 23327.02 # ASPAMINOTRANS-RXN
path 154 fam0 7 fam-found 3 # PWY-3661
   SARCOX-RXN hits 22.0 # SARCOX-RXN
   GLYOHMETRANS-RXN hits 92431.42 # GLYOHMETRANS-RXN
   RXN-15127 hits 83301.50000000001 # RXN-15127
path 155 fam0 4 fam-found 2 # PWY-3781
   CYTOCHROME-C-OXIDASE-RXN hits 14332.0 # CYTOCHROME-C-OXIDASE-RXN
   SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN hits 22496.52 # SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
path 156 fam0 19 fam-found 17 # PWY-3801
   6PFRUCTPHOS-RXN hits 89073.82 # 6PFRUCTPHOS-RXN
   F16ALDOLASE-RXN hits 90834.25 # F16ALDOLASE-RXN
   TRIOSEPISOMERIZATION-RXN hits 92612.25 # TRIOSEPISOMERIZATION-RXN
   F16BDEPHOS-RXN hits 90612.1 # F16BDEPHOS-RXN
   PEPDEPHOS-RXN hits 92828.75 # PEPDEPHOS-RXN
   3PGAREARR-RXN hits 6327.45 # 3PGAREARR-RXN
   PEPSYNTH-RXN hits 349.5 # PEPSYNTH-RXN
   PHOSGLYPHOS-RXN hits 92714.8 # PHOSGLYPHOS-RXN
   RXN-15513 hits 219429.72 # RXN-15513
   2PGADEHYDRAT-RXN hits 92836.25 # 2PGADEHYDRAT-RXN
   GAPOXNPHOSPHN-RXN hits 93356.41 # GAPOXNPHOSPHN-RXN
   ALCOHOL-DEHYDROG-RXN hits 174163.22 # ALCOHOL-DEHYDROG-RXN
   L-LACTATE-DEHYDROGENASE-RXN hits 87082.16 # L-LACTATE-DEHYDROGENASE-RXN
   FRUCTOKINASE-RXN hits 90419.42 # FRUCTOKINASE-RXN
   RXN-6182 hits 92881.25 # RXN-6182
   GLUC1PURIDYLTRANS-RXN hits 112942.51 # GLUC1PURIDYLTRANS-RXN
   PHOSPHOGLUCMUT-RXN hits 98757.44 # PHOSPHOGLUCMUT-RXN
path 158 fam0 7 fam-found 4 # PWY-4361
   5.3.1.23-RXN hits 165.0 # 5.3.1.23-RXN
   R145-RXN hits 8.0 # R145-RXN
   R83-RXN hits 1.75 # R83-RXN
   R147-RXN hits 4.0 # R147-RXN
path 160 fam0 5 fam-found 3 # PWY-4984
   ORNCARBAMTRANSFER-RXN hits 52469.21000000001 # ORNCARBAMTRANSFER-RXN
   ARGSUCCINSYN-RXN hits 28604.83 # ARGSUCCINSYN-RXN
   ARGSUCCINLYA-RXN hits 28715.96 # ARGSUCCINLYA-RXN
path 161 fam0 6 fam-found 6 # PWY-5005
   6-CARBOXYHEXANOATE--COA-LIGASE-RXN hits 161.0 # 6-CARBOXYHEXANOATE--COA-LIGASE-RXN
   7KAPSYN-RXN hits 5804.75 # 7KAPSYN-RXN
   DAPASYN-RXN hits 1656.25 # DAPASYN-RXN
   RXN-14930 hits 118.0 # RXN-14930
   DETHIOBIOTIN-SYN-RXN hits 3182.92 # DETHIOBIOTIN-SYN-RXN
   2.8.1.6-RXN hits 5776.87 # 2.8.1.6-RXN
path 162 fam0 7 fam-found 5 # PWY-5022
   GABATRANSAM-RXN hits 4645.5 # GABATRANSAM-RXN
   RXN-8890 hits 1428.0 # RXN-8890
   BUTYRYL-COA-DEHYDROGENASE-RXN hits 1708.95 # BUTYRYL-COA-DEHYDROGENASE-RXN
   R11-RXN hits 45416.0 # R11-RXN
   GLUTAMATE-DEHYDROGENASE-RXN hits 11599.25 # GLUTAMATE-DEHYDROGENASE-RXN
path 163 fam0 5 fam-found 3 # PWY-5028
   HISTIDINE-AMMONIA-LYASE-RXN hits 50344.42 # HISTIDINE-AMMONIA-LYASE-RXN
   UROCANATE-HYDRATASE-RXN hits 50316.92 # UROCANATE-HYDRATASE-RXN
   IMIDAZOLONEPROPIONASE-RXN hits 51198.28 # IMIDAZOLONEPROPIONASE-RXN
path 166 fam0 18 fam-found 6 # PWY-5062
   NICOTINATE-DEHYDROGENASE-RXN hits 4.0 # NICOTINATE-DEHYDROGENASE-RXN
   RXN-11318 hits 1.25 # RXN-11318
   RXN-646 hits 5.25 # RXN-646
   RXN-7637 hits 12.25 # RXN-7637
   METHYLITACONATE-DELTA-ISOMERASE-RXN hits 43.0 # METHYLITACONATE-DELTA-ISOMERASE-RXN
   DIMETHYLMALEATE-HYDRATASE-RXN hits 381.9 # DIMETHYLMALEATE-HYDRATASE-RXN
path 168 fam0 11 fam-found 7 # PWY-5088
   METHYLASPARTATE-MUTASE-RXN hits 210.0 # METHYLASPARTATE-MUTASE-RXN
   METHYLASPARTATE-AMMONIA-LYASE-RXN hits 105.0 # METHYLASPARTATE-AMMONIA-LYASE-RXN
   R601-RXN hits 11640.99 # R601-RXN
   METHYLMALONYL-COA-MUT-RXN hits 4725.5 # METHYLMALONYL-COA-MUT-RXN
   2.1.3.1-RXN hits 72.0 # 2.1.3.1-RXN
   MALATE-DEH-RXN hits 8830.33 # MALATE-DEH-RXN
   FUMHYDR-RXN hits 16067.28 # FUMHYDR-RXN
path 169 fam0 7 fam-found 7 # PWY-5097
   ASPARTATEKIN-RXN hits 92483.17 # ASPARTATEKIN-RXN
   ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN hits 92702.25 # ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
   DIHYDRODIPICSYN-RXN hits 91974.25 # DIHYDRODIPICSYN-RXN
   RXN-14014 hits 89206.75000000001 # RXN-14014
   RXN-7737 hits 11049.95 # RXN-7737
   DIAMINOPIMEPIM-RXN hits 11665.11 # DIAMINOPIMEPIM-RXN
   DIAMINOPIMDECARB-RXN hits 87351.25000000001 # DIAMINOPIMDECARB-RXN
path 170 fam0 4 fam-found 4 # PWY-5100
   PYRUFLAVREDUCT-RXN hits 2254.95 # PYRUFLAVREDUCT-RXN
   PHOSACETYLTRANS-RXN hits 89057.25 # PHOSACETYLTRANS-RXN
   ACETATEKIN-RXN hits 92918.25 # ACETATEKIN-RXN
   L-LACTATE-DEHYDROGENASE-RXN hits 87082.16 # L-LACTATE-DEHYDROGENASE-RXN
path 171 fam0 8 fam-found 4 # PWY-5101
   RXN-7743 hits 299.0 # RXN-7743
   ACETOOHBUTSYN-RXN hits 172675.59 # ACETOOHBUTSYN-RXN
   DIHYDROXYMETVALDEHYDRAT-RXN hits 87339.42000000001 # DIHYDROXYMETVALDEHYDRAT-RXN
   BRANCHED-CHAINAMINOTRANSFERILEU-RXN hits 92666.25 # BRANCHED-CHAINAMINOTRANSFERILEU-RXN
path 172 fam0 7 fam-found 5 # PWY-5103
   METHYLASPARTATE-MUTASE-RXN hits 210.0 # METHYLASPARTATE-MUTASE-RXN
   ACETOOHBUTSYN-RXN hits 172675.59 # ACETOOHBUTSYN-RXN
   ACETOOHBUTREDUCTOISOM-RXN hits 84541.58 # ACETOOHBUTREDUCTOISOM-RXN
   DIHYDROXYMETVALDEHYDRAT-RXN hits 87339.42000000001 # DIHYDROXYMETVALDEHYDRAT-RXN
   BRANCHED-CHAINAMINOTRANSFERILEU-RXN hits 92666.25 # BRANCHED-CHAINAMINOTRANSFERILEU-RXN
path 173 fam0 6 fam-found 4 # PWY-5104
